Airline,AirlineID,Source,Destination,Total_Stops,DurationMinutes,DayOfWeek,IsWeekend,Price,DepartureHour,DepartureDay,DepartureMonth,DepartureWeekday
4,4,2,0,1,0.5296229802513466,3,0,14571,0.7826086956521738,6,6,3
1,1,0,3,3,0.6283662477558349,4,0,12346,0.21739130434782608,1,3,4
4,4,0,3,0,0.037701974865350096,6,1,4544,0.7391304347826086,21,4,6
4,4,3,2,2,0.27109515260323164,6,1,13376,0.6086956521739131,9,6,6
4,4,0,3,1,0.3500897666068223,1,0,11087,0.7826086956521738,12,3,1
8,8,2,0,0,0.026929982046678638,6,1,5515,0.3913043478260869,3,3,6
3,3,2,0,0,0.02872531418312388,3,0,4804,0.17391304347826086,27,6,3
3,3,4,1,0,0.02333931777378815,2,0,3597,0.5652173913043478,12,6,2
6,6,3,2,1,0.25852782764811494,2,0,15353,0.2608695652173913,6,3,2
4,4,2,0,1,0.18491921005385997,2,0,9899,0.2608695652173913,12,6,2
3,3,0,3,0,0.035906642728904856,6,1,7303,0.7826086956521738,24,3,6
4,4,0,3,1,0.2405745062836625,1,0,13817,0.34782608695652173,12,3,1
4,4,3,2,2,0.502692998204668,2,0,19329,0.8260869565217391,6,3,2
4,4,3,2,1,0.09156193895870737,2,0,16289,0.30434782608695654,12,6,2
4,4,2,0,1,0.2998204667863555,2,0,9663,0.7826086956521738,15,5,2
1,1,3,2,2,0.48294434470377023,0,0,10975,0.3913043478260869,3,6,0
0,0,2,0,0,0.02872531418312388,0,0,4384,0.43478260869565216,18,3,0
4,4,3,2,1,0.18850987432675048,2,0,14714,0.3913043478260869,12,6,2
4,4,3,2,2,0.27109515260323164,2,0,10919,0.6086956521739131,12,6,2
4,4,2,0,1,0.2872531418312388,1,0,14388,0.6086956521739131,21,5,1
6,6,3,2,1,0.1364452423698384,5,1,10877,0.4782608695652174,15,6,5
4,4,3,2,2,0.2639138240574507,3,0,15129,1.0,9,5,3
3,3,3,2,1,0.2639138240574507,0,0,7191,0.30434782608695654,6,5,0
2,2,2,0,1,0.15080789946140039,2,0,6686,1.0,1,5,2
6,6,3,2,1,0.24596050269299824,0,0,7530,0.5217391304347826,3,6,0
3,3,3,2,1,0.2944344703770198,5,1,6442,0.30434782608695654,15,6,5
4,4,3,2,1,0.5673249551166967,3,0,10262,0.3913043478260869,27,6,3
4,4,0,3,1,0.2872531418312388,1,0,13817,0.7826086956521738,12,3,1
4,4,2,0,1,0.177737881508079,2,0,13626,0.6086956521739131,12,6,2
4,4,2,0,1,0.2998204667863555,6,1,14388,0.7826086956521738,12,5,6
3,3,2,0,0,0.02872531418312388,5,1,4804,0.17391304347826086,27,4,5
3,3,3,2,0,0.03949730700179534,3,0,5406,0.6086956521739131,21,3,3
8,8,3,2,1,0.07899461400359067,2,0,4611,0.7391304347826086,3,4,2
3,3,2,0,1,0.07719928186714542,6,1,5069,0.34782608695652173,9,6,6
2,2,0,3,0,0.035906642728904856,3,0,3898,0.30434782608695654,6,6,3
3,3,1,4,0,0.005385996409335729,3,0,2754,0.5217391304347826,6,6,3
6,6,3,2,1,0.1992818671454219,0,0,6943,0.6521739130434783,27,5,0
4,4,2,0,1,0.24236983842010773,5,1,14781,0.21739130434782608,18,5,5
4,4,3,2,1,0.10233393177737883,1,0,16079,0.5652173913043478,21,5,1
3,3,0,3,0,0.03411131059245961,4,0,8033,0.6956521739130435,15,3,4
3,3,0,3,0,0.035906642728904856,5,1,6860,0.7826086956521738,9,3,5
6,6,3,2,1,0.1364452423698384,2,0,6953,0.4782608695652174,27,3,2
3,3,0,3,0,0.035906642728904856,6,1,4823,0.30434782608695654,12,5,6
3,3,2,0,0,0.02872531418312388,1,0,4174,0.17391304347826086,9,4,1
4,4,3,2,2,0.6104129263913824,3,0,12819,0.5652173913043478,27,6,3
4,4,2,0,1,0.13464991023339318,2,0,9663,0.9130434782608695,15,5,2
8,8,2,0,0,0.02872531418312388,4,0,3841,0.2608695652173913,3,5,4
3,3,3,2,0,0.04308797127468582,3,0,5000,0.21739130434782608,27,6,3
1,1,0,3,2,0.3249551166965889,4,0,13366,0.21739130434782608,1,3,4
10,10,1,4,1,0.3788150807899462,2,0,12395,0.9130434782608695,6,3,2
1,1,2,0,1,0.5834829443447038,2,0,7452,0.6956521739130435,15,5,2
4,4,3,2,1,0.473967684021544,5,1,15554,0.8260869565217391,18,5,5
4,4,2,0,1,0.44883303411131065,0,0,13067,0.7391304347826086,6,5,0
3,3,2,0,0,0.02872531418312388,4,0,6565,0.6521739130434783,1,3,4
8,8,1,4,0,0.005385996409335729,4,0,1965,0.21739130434782608,24,5,4
8,8,4,1,0,0.02872531418312388,2,0,3332,0.3913043478260869,27,3,2
3,3,0,3,1,0.07540394973070018,3,0,6208,0.21739130434782608,21,3,3
1,1,0,3,1,0.5942549371633753,0,0,11161,0.5652173913043478,18,3,0
1,1,2,0,2,0.5709156193895871,2,0,12224,0.43478260869565216,12,6,2
4,4,2,0,1,0.3411131059245961,2,0,9663,0.7826086956521738,1,5,2
4,4,0,3,1,0.1095152603231598,0,0,12284,0.34782608695652173,18,3,0
1,1,3,2,1,0.31956912028725315,0,0,7480,0.7391304347826086,27,5,0
4,4,3,2,1,0.17055655296229805,2,0,17024,0.8260869565217391,6,3,2
4,4,2,0,1,0.4631956912028726,3,0,14151,0.8695652173913043,6,6,3
3,3,2,0,0,0.02872531418312388,4,0,4804,0.7391304347826086,21,6,4
3,3,3,2,1,0.08078994614003591,5,1,6069,0.6956521739130435,18,5,5
10,10,0,3,1,0.30161579892280077,3,0,6065,0.2608695652173913,21,3,3
4,4,2,0,1,0.26032315978456017,5,1,14151,0.8695652173913043,18,5,5
4,4,2,0,1,0.3411131059245961,6,1,14231,0.7826086956521738,24,3,6
10,10,1,4,1,0.355475763016158,2,0,12395,0.6521739130434783,6,3,2
3,3,3,2,1,0.08976660682226212,2,0,5636,0.08695652173913043,24,4,2
1,1,3,2,1,0.08797127468581688,5,1,5232,0.7391304347826086,6,4,5
4,4,3,2,1,0.28366247755834834,5,1,14714,0.6086956521739131,1,6,5
3,3,4,1,0,0.02333931777378815,0,0,3850,0.30434782608695654,6,5,0
1,1,3,2,1,0.3159784560143627,0,0,7258,0.7391304347826086,27,5,0
4,4,0,3,1,0.4667863554757631,2,0,17471,0.9130434782608695,6,3,2
8,8,0,3,0,0.035906642728904856,3,0,4423,0.9130434782608695,9,5,3
3,3,1,4,0,0.005385996409335729,1,0,2227,0.9130434782608695,18,6,1
6,6,3,2,1,0.30700179533213645,0,0,13377,0.43478260869565216,24,6,0
4,4,0,3,0,0.037701974865350096,2,0,8016,0.34782608695652173,12,6,2
1,1,0,3,1,0.533213644524237,5,1,5626,0.2608695652173913,9,3,5
3,3,0,3,0,0.03411131059245961,3,0,6860,0.6956521739130435,21,3,3
3,3,3,2,1,0.12208258527827649,5,1,6628,0.7826086956521738,1,6,5
4,4,3,2,1,0.481149012567325,3,0,11627,0.5652173913043478,6,6,3
8,8,2,0,0,0.026929982046678638,6,1,4174,0.7391304347826086,9,6,6
4,4,3,2,1,0.19210053859964094,5,1,14714,0.7826086956521738,1,6,5
4,4,2,0,1,0.22082585278276484,6,1,14151,0.3913043478260869,12,5,6
4,4,3,2,1,0.55475763016158,0,0,12898,0.6956521739130435,27,5,0
4,4,3,2,1,0.11490125673249553,5,1,12373,0.9130434782608695,18,5,5
3,3,0,3,0,0.03411131059245961,1,0,3943,0.43478260869565216,18,6,1
0,0,2,0,2,0.1526032315978456,6,1,7870,0.6521739130434783,9,6,6
4,4,0,3,0,0.03949730700179534,1,0,8016,0.7826086956521738,18,6,1
1,1,3,2,2,0.41113105924596055,2,0,10975,0.5652173913043478,15,5,2
3,3,4,1,0,0.02333931777378815,0,0,3850,0.30434782608695654,27,5,0
3,3,2,0,0,0.03231597845601437,1,0,4804,0.8695652173913043,18,6,1
4,4,3,2,1,0.1364452423698384,5,1,15554,0.8695652173913043,9,3,5
8,8,2,0,0,0.03052064631956912,0,0,4465,0.2608695652173913,18,3,0
4,4,2,0,1,0.251346499102334,6,1,11841,0.9130434782608695,9,6,6
6,6,3,2,1,0.2154398563734291,5,1,19332,0.34782608695652173,9,3,5
8,8,2,0,0,0.026929982046678638,4,0,3841,0.7391304347826086,21,6,4
3,3,0,3,0,0.03411131059245961,4,0,4591,0.43478260869565216,12,4,4
3,3,2,0,1,0.07719928186714542,4,0,5192,0.6521739130434783,24,5,4
4,4,3,2,1,0.3680430879712747,6,1,10577,0.7826086956521738,9,6,6
4,4,3,2,2,0.1651705565529623,5,1,15129,0.8260869565217391,18,5,5
6,6,3,2,1,0.2531418312387792,3,0,11789,0.2608695652173913,6,6,3
1,1,3,2,1,0.2028725314183124,5,1,8372,0.9130434782608695,15,6,5
6,6,3,2,1,0.25852782764811494,3,0,8266,0.2608695652173913,9,5,3
4,4,2,0,1,0.26032315978456017,0,0,14781,0.2608695652173913,6,5,0
10,10,0,3,0,0.02872531418312388,6,1,5613,0.7391304347826086,21,4,6
4,4,0,3,0,0.035906642728904856,2,0,7229,0.6521739130434783,24,4,2
3,3,3,2,1,0.24236983842010773,0,0,6093,0.34782608695652173,24,6,0
4,4,3,2,2,0.125673249551167,1,0,15544,0.21739130434782608,21,5,1
2,2,3,2,1,0.10592459605026931,5,1,6296,0.30434782608695654,18,5,5
3,3,2,0,0,0.03231597845601437,5,1,4804,0.3913043478260869,27,4,5
0,0,0,3,0,0.03411131059245961,0,0,4284,0.21739130434782608,18,3,0
3,3,3,2,1,0.2908438061041293,3,0,6558,0.30434782608695654,21,3,3
3,3,3,2,1,0.0969479353680431,0,0,5775,0.9130434782608695,24,6,0
8,8,4,1,0,0.02154398563734291,4,0,3543,0.34782608695652173,21,6,4
4,4,3,2,1,0.1651705565529623,2,0,17024,0.3913043478260869,6,3,2
4,4,1,4,0,0.003590664272890485,6,1,4050,0.30434782608695654,9,6,6
1,1,1,4,2,0.6894075403949731,2,0,14219,0.2608695652173913,6,3,2
4,4,0,3,1,0.11849192100538601,4,0,26890,0.4782608695652174,1,3,4
1,1,3,2,2,0.4793536804308798,5,1,9653,0.8260869565217391,15,6,5
3,3,0,3,0,0.03231597845601437,4,0,3943,0.2608695652173913,21,6,4
4,4,2,0,1,0.5385996409335727,5,1,10844,0.6086956521739131,18,5,5
4,4,2,0,1,0.13464991023339318,0,0,8849,0.9130434782608695,1,4,0
3,3,1,4,0,0.005385996409335729,2,0,2754,0.043478260869565216,12,6,2
1,1,3,2,2,0.7576301615798924,3,0,10756,0.2608695652173913,21,3,3
4,4,2,0,1,0.5780969479353681,1,0,14151,0.7391304347826086,21,5,1
4,4,2,0,1,0.23877917414721728,2,0,9899,0.34782608695652173,12,6,2
4,4,3,2,1,0.11131059245960502,3,0,12242,0.9565217391304348,21,3,3
4,4,3,2,2,0.3411131059245961,6,1,10368,0.8260869565217391,9,6,6
3,3,1,4,0,0.005385996409335729,4,0,5755,0.3913043478260869,24,5,4
4,4,3,2,1,0.19210053859964094,5,1,10262,0.7826086956521738,15,6,5
8,8,2,0,1,0.15978456014362658,3,0,6643,0.34782608695652173,6,6,3
7,7,3,2,1,0.2639138240574507,3,0,9845,0.30434782608695654,21,3,3
4,4,2,0,1,0.3411131059245961,6,1,11134,0.7826086956521738,24,3,6
8,8,3,2,1,0.08617594254937164,5,1,5583,0.2608695652173913,1,6,5
3,3,3,2,1,0.08078994614003591,2,0,6069,0.6956521739130435,15,5,2
4,4,0,3,1,0.2872531418312388,1,0,13817,0.21739130434782608,12,3,1
1,1,3,2,2,0.7971274685816877,2,0,10283,0.21739130434782608,6,3,2
1,1,2,0,1,0.2154398563734291,6,1,7795,0.3913043478260869,24,3,6
6,6,3,2,1,0.13105924596050272,5,1,13977,0.0,9,3,5
4,4,3,2,2,0.4398563734290844,5,1,10919,0.2608695652173913,1,6,5
3,3,2,0,0,0.03052064631956912,6,1,6038,0.8695652173913043,3,3,6
3,3,3,2,0,0.04308797127468582,1,0,5601,0.21739130434782608,21,5,1
3,3,3,2,1,0.2639138240574507,5,1,12351,0.30434782608695654,9,3,5
1,1,3,2,0,0.03411131059245961,0,0,6094,0.21739130434782608,15,4,0
6,6,3,2,1,0.15978456014362658,2,0,7575,0.43478260869565216,15,5,2
4,4,3,2,1,0.11490125673249553,0,0,16079,0.9130434782608695,27,5,0
4,4,3,2,1,0.48473967684021546,5,1,10262,0.8260869565217391,15,6,5
0,0,3,2,1,0.09515260323159785,6,1,13470,0.6956521739130435,9,6,6
4,4,0,3,0,0.035906642728904856,3,0,8016,0.4782608695652174,27,6,3
4,4,3,2,1,0.502692998204668,5,1,16289,0.7826086956521738,9,3,5
4,4,3,2,1,0.15978456014362658,3,0,10262,0.8260869565217391,6,6,3
3,3,0,3,0,0.035906642728904856,3,0,4823,0.7826086956521738,27,6,3
10,10,0,3,0,0.03411131059245961,1,0,5403,0.3913043478260869,9,4,1
4,4,3,2,1,0.5224416517055656,5,1,12373,0.7391304347826086,18,5,5
8,8,1,4,1,0.15080789946140039,2,0,13552,0.6086956521739131,6,3,2
4,4,2,0,1,0.23877917414721728,3,0,10844,0.34782608695652173,9,5,3
1,1,1,4,2,0.2764811490125674,2,0,22619,0.3913043478260869,6,3,2
6,6,3,2,1,0.15978456014362658,0,0,8625,0.43478260869565216,27,5,0
3,3,0,3,0,0.03231597845601437,6,1,4777,0.2608695652173913,24,3,6
3,3,3,2,0,0.04308797127468582,4,0,5000,0.21739130434782608,21,6,4
4,4,3,2,2,0.502692998204668,2,0,21954,0.8260869565217391,6,3,2
4,4,3,2,1,0.3375224416517056,0,0,11627,0.4782608695652174,3,6,0
4,4,2,0,1,0.2872531418312388,4,0,13731,0.6086956521739131,24,5,4
3,3,0,3,0,0.03411131059245961,2,0,3943,0.9565217391304348,3,4,2
4,4,0,3,1,0.2764811490125674,3,0,6992,0.34782608695652173,21,3,3
4,4,2,0,1,0.18312387791741475,0,0,13941,0.7826086956521738,6,5,0
4,4,3,2,1,0.21005385996409337,2,0,14924,0.34782608695652173,12,6,2
4,4,3,2,1,0.19569120287253144,3,0,18371,0.08695652173913043,27,6,3
3,3,4,1,0,0.02333931777378815,6,1,7295,0.8260869565217391,3,3,6
1,1,0,3,1,0.48294434470377023,5,1,9292,0.7391304347826086,9,3,5
4,4,2,0,1,0.236983842010772,2,0,13941,0.8695652173913043,1,5,2
3,3,2,0,1,0.09335727109515261,6,1,4150,0.17391304347826086,24,3,6
4,4,2,0,1,0.5673249551166967,0,0,12681,0.8695652173913043,1,4,0
3,3,3,2,0,0.04308797127468582,0,0,5601,0.21739130434782608,3,6,0
1,1,2,0,2,0.47037701974865354,1,0,14960,0.3913043478260869,21,5,1
6,6,3,2,1,0.177737881508079,3,0,13377,0.6956521739130435,6,6,3
3,3,1,4,0,0.003590664272890485,3,0,3342,0.5217391304347826,21,3,3
4,4,0,3,0,0.035906642728904856,3,0,8016,0.4782608695652174,6,6,3
4,4,0,3,1,0.34470377019748655,2,0,16736,0.21739130434782608,6,3,2
4,4,2,0,1,0.45780969479353684,6,1,10031,0.9130434782608695,24,3,6
1,1,3,2,1,0.22621184919210058,6,1,7258,0.8695652173913043,21,4,6
4,4,0,3,0,0.03231597845601437,2,0,4030,0.2608695652173913,15,5,2
1,1,3,2,2,0.5942549371633753,0,0,13381,0.6086956521739131,24,6,0
4,4,3,2,2,0.6050269299820468,4,0,16704,1.0,24,5,4
6,6,3,2,1,0.23159784560143631,0,0,13587,0.3913043478260869,24,6,0
4,4,1,4,0,0.003590664272890485,4,0,5678,0.08695652173913043,24,5,4
4,4,2,0,1,0.5511669658886894,0,0,7064,0.2608695652173913,1,4,0
3,3,1,4,0,0.005385996409335729,0,0,2754,0.043478260869565216,3,6,0
10,10,0,3,0,0.03411131059245961,2,0,4668,0.3913043478260869,1,5,2
0,0,2,0,0,0.026929982046678638,4,0,4107,0.8260869565217391,21,6,4
3,3,3,2,1,0.31956912028725315,2,0,5894,0.17391304347826086,12,6,2
4,4,3,2,1,0.20825852782764814,3,0,10262,0.7391304347826086,6,6,3
4,4,2,0,1,0.3123877917414722,3,0,13941,0.6956521739130435,9,5,3
0,0,3,2,1,0.28366247755834834,5,1,6451,0.6956521739130435,27,4,5
1,1,3,2,2,0.48294434470377023,3,0,10975,0.3913043478260869,27,6,3
1,1,3,2,2,0.3967684021543986,2,0,14746,0.5217391304347826,6,3,2
0,0,3,2,1,0.19748653500897667,3,0,11410,0.8695652173913043,6,6,3
8,8,2,0,0,0.02872531418312388,2,0,3841,0.2608695652173913,1,5,2
1,1,3,2,2,0.5080789946140036,0,0,13381,0.2608695652173913,3,6,0
6,6,3,2,1,0.2746858168761221,3,0,15078,0.4782608695652174,9,5,3
1,1,2,0,1,0.16876122082585282,3,0,8891,0.3913043478260869,9,5,3
4,4,2,0,1,0.4039497307001796,3,0,7757,0.6086956521739131,9,5,3
1,1,0,3,0,0.037701974865350096,1,0,4441,0.21739130434782608,9,4,1
4,4,2,0,1,0.4560143626570916,6,1,10031,0.8260869565217391,24,3,6
3,3,0,3,0,0.03411131059245961,4,0,4823,0.5652173913043478,12,4,4
1,1,2,0,1,0.16876122082585282,4,0,8576,0.3913043478260869,24,5,4
4,4,0,3,1,0.39497307001795334,1,0,11087,0.8695652173913043,12,3,1
4,4,3,2,1,0.5457809694793537,5,1,12373,0.43478260869565216,18,5,5
1,1,2,0,2,0.40754039497307004,1,0,11432,0.3913043478260869,21,5,1
3,3,1,4,0,0.005385996409335729,5,1,3175,0.6956521739130435,15,6,5
3,3,2,0,0,0.03231597845601437,6,1,4804,0.3913043478260869,12,5,6
4,4,3,2,2,0.5529622980251347,3,0,13014,0.3913043478260869,27,6,3
6,6,3,2,1,0.2998204667863555,2,0,7563,0.30434782608695654,6,3,2
8,8,2,0,0,0.02513464991023339,3,0,3873,0.3913043478260869,27,6,3
3,3,3,2,1,0.2531418312387792,1,0,6282,0.4782608695652174,21,5,1
6,6,3,2,1,0.1992818671454219,5,1,11200,0.34782608695652173,1,6,5
10,10,0,3,0,0.03231597845601437,2,0,5613,0.8260869565217391,24,4,2
3,3,3,2,0,0.04308797127468582,6,1,5601,0.6086956521739131,9,6,6
4,4,3,2,1,0.45960502692998206,5,1,10262,0.6086956521739131,15,6,5
3,3,0,3,0,0.035906642728904856,4,0,14306,0.8695652173913043,1,3,4
4,4,2,0,1,0.5062836624775584,0,0,7064,0.8695652173913043,1,4,0
4,4,3,2,1,0.22980251346499103,3,0,18371,0.30434782608695654,27,6,3
1,1,3,2,2,0.4685816876122083,5,1,13591,0.8695652173913043,18,5,5
4,4,3,2,2,0.5529622980251347,5,1,10368,0.3913043478260869,1,6,5
6,6,3,2,2,0.1382405745062837,2,0,18275,0.7391304347826086,12,6,2
3,3,0,3,0,0.03411131059245961,0,0,3749,0.9565217391304348,27,5,0
0,0,2,0,2,0.1526032315978456,3,0,6810,0.6521739130434783,6,6,3
6,6,3,2,1,0.1741472172351885,1,0,7485,0.4782608695652174,21,5,1
1,1,2,0,0,0.026929982046678638,0,0,5510,0.6086956521739131,27,5,0
4,4,3,2,1,0.19210053859964094,0,0,10262,0.7826086956521738,3,6,0
6,6,3,2,1,0.16696588868940754,0,0,6723,0.30434782608695654,24,6,0
6,6,3,2,1,0.13464991023339318,3,0,8307,0.34782608695652173,21,3,3
2,2,3,2,1,0.1382405745062837,6,1,6146,0.21739130434782608,21,4,6
4,4,3,2,2,0.47217235188509876,0,0,15129,0.5652173913043478,27,5,0
4,4,2,0,1,0.09156193895870737,2,0,14388,0.2608695652173913,1,5,2
4,4,0,3,0,0.03231597845601437,5,1,4544,0.2608695652173913,6,4,5
4,4,0,3,0,0.035906642728904856,4,0,5198,0.4782608695652174,12,4,4
3,3,3,2,1,0.32315978456014366,5,1,7503,0.3913043478260869,18,5,5
2,2,0,3,1,0.07001795332136446,4,0,12314,0.6521739130434783,1,3,4
1,1,3,2,1,0.10771992818671454,2,0,8372,0.5652173913043478,15,5,2
4,4,2,0,1,0.125673249551167,1,0,14781,0.6956521739130435,21,5,1
4,4,0,3,0,0.037701974865350096,0,0,8016,0.8260869565217391,24,6,0
3,3,4,1,0,0.02333931777378815,1,0,6297,0.30434782608695654,12,3,1
4,4,2,0,1,0.5098743267504489,2,0,14388,0.34782608695652173,1,5,2
2,2,3,2,1,0.10592459605026931,5,1,6393,0.30434782608695654,1,6,5
4,4,2,0,1,0.251346499102334,6,1,14939,0.9130434782608695,9,6,6
4,4,2,0,1,0.21903052064631956,1,0,14781,0.34782608695652173,21,5,1
3,3,3,2,1,0.2639138240574507,2,0,14871,0.30434782608695654,6,3,2
8,8,0,3,0,0.03411131059245961,5,1,4319,0.3913043478260869,6,4,5
4,4,2,0,1,0.33393177737881513,2,0,13067,0.7391304347826086,15,5,2
4,4,0,3,1,0.303411131059246,4,0,26890,0.6956521739130435,1,3,4
4,4,0,3,1,0.10771992818671454,4,0,9134,0.30434782608695654,15,3,4
3,3,0,3,0,0.037701974865350096,2,0,3943,0.9130434782608695,3,4,2
1,1,3,2,1,0.236983842010772,0,0,8879,0.30434782608695654,24,6,0
4,4,2,0,1,0.3411131059245961,4,0,14571,0.7826086956521738,24,5,4
3,3,2,0,0,0.02872531418312388,5,1,5644,0.3913043478260869,15,6,5
4,4,2,0,1,0.4506283662477559,6,1,9663,0.2608695652173913,9,6,6
4,4,2,0,1,0.177737881508079,6,1,14571,0.6086956521739131,9,6,6
8,8,0,3,0,0.035906642728904856,6,1,3971,0.9130434782608695,9,6,6
4,4,3,2,1,0.18491921005385997,2,0,17024,0.3913043478260869,6,3,2
8,8,2,0,0,0.026929982046678638,2,0,3841,0.7391304347826086,15,5,2
4,4,3,2,1,0.473967684021544,0,0,12898,0.8260869565217391,27,5,0
4,4,3,2,2,0.27109515260323164,3,0,13376,0.6086956521739131,6,6,3
4,4,3,2,2,0.2998204667863555,5,1,9905,0.9130434782608695,15,6,5
6,6,3,2,1,0.2531418312387792,5,1,13587,0.34782608695652173,15,6,5
6,6,3,2,1,0.29622980251346503,0,0,7740,0.2608695652173913,24,6,0
6,6,3,2,1,0.11490125673249553,1,0,9794,0.2608695652173913,21,5,1
4,4,0,3,1,0.45780969479353684,2,0,17471,0.9565217391304348,6,3,2
4,4,3,2,2,0.28904847396768407,5,1,15129,0.5652173913043478,9,3,5
4,4,2,0,1,0.5942549371633753,2,0,11467,0.3913043478260869,1,5,2
1,1,2,0,1,0.49012567324955125,2,0,6528,0.6086956521739131,12,6,2
6,6,3,2,1,0.22621184919210058,3,0,8266,0.30434782608695654,27,6,3
3,3,3,2,1,0.31059245960502696,2,0,6442,0.2608695652173913,6,3,2
4,4,3,2,1,0.2692998204667864,2,0,10262,0.9565217391304348,12,6,2
4,4,1,4,0,0.003590664272890485,4,0,17501,0.30434782608695654,1,3,4
1,1,0,3,0,0.03231597845601437,4,0,8273,0.2608695652173913,24,5,4
1,1,3,2,2,0.5062836624775584,3,0,10703,0.7826086956521738,21,3,3
6,6,3,2,1,0.30700179533213645,5,1,8510,0.43478260869565216,15,6,5
3,3,1,4,0,0.005385996409335729,4,0,2754,0.8695652173913043,15,3,4
3,3,1,4,0,0.005385996409335729,5,1,2227,0.9130434782608695,18,5,5
6,6,3,2,2,0.1382405745062837,3,0,18275,0.7391304347826086,27,6,3
8,8,3,2,1,0.07001795332136446,6,1,6356,0.34782608695652173,21,4,6
4,4,2,0,1,0.11669658886894076,2,0,14781,0.6086956521739131,15,5,2
4,4,3,2,2,0.5529622980251347,0,0,13029,0.3913043478260869,27,5,0
2,2,0,3,0,0.03411131059245961,2,0,4340,0.4782608695652174,1,5,2
1,1,2,0,2,0.4093357271095153,2,0,12224,0.7391304347826086,12,6,2
4,4,2,0,1,0.5278276481149013,4,0,10844,0.6956521739130435,24,5,4
3,3,2,0,0,0.03231597845601437,0,0,4174,0.3913043478260869,15,4,0
1,1,0,3,2,0.6175942549371635,4,0,14887,0.7391304347826086,1,3,4
6,6,3,2,1,0.19389587073608616,1,0,12853,0.3913043478260869,9,4,1
0,0,0,3,0,0.03231597845601437,2,0,3383,0.4782608695652174,15,5,2
2,2,0,3,0,0.035906642728904856,4,0,11111,0.4782608695652174,1,3,4
4,4,0,3,0,0.037701974865350096,0,0,7229,0.7391304347826086,1,4,0
4,4,0,3,0,0.037701974865350096,0,0,4030,0.7391304347826086,6,5,0
3,3,3,2,1,0.20107719928186718,6,1,14871,0.6521739130434783,3,3,6
4,4,3,2,1,0.15978456014362658,0,0,12898,0.8260869565217391,27,5,0
6,6,3,2,1,0.1400359066427289,5,1,14533,0.4782608695652174,18,5,5
1,1,3,2,1,0.2872531418312388,3,0,7258,0.7391304347826086,6,6,3
8,8,3,2,1,0.07001795332136446,0,0,4812,0.34782608695652173,1,4,0
4,4,2,0,1,0.22082585278276484,3,0,12384,0.3913043478260869,9,5,3
1,1,3,2,2,0.3967684021543986,3,0,8603,0.5217391304347826,6,6,3
1,1,3,2,2,0.12926391382405744,3,0,8603,0.5217391304347826,6,6,3
4,4,2,0,1,0.177737881508079,6,1,14231,0.5652173913043478,24,3,6
4,4,3,2,2,0.6050269299820468,3,0,15129,1.0,9,5,3
0,0,3,2,1,0.19748653500897667,5,1,11410,0.8695652173913043,1,6,5
1,1,0,3,2,0.502692998204668,1,0,12725,0.34782608695652173,12,3,1
4,4,3,2,2,0.55475763016158,6,1,13292,0.3913043478260869,9,6,6
8,8,2,0,0,0.02872531418312388,2,0,3873,0.2608695652173913,24,4,2
3,3,4,1,0,0.02333931777378815,5,1,3850,0.30434782608695654,15,6,5
8,8,2,0,1,0.12926391382405744,6,1,8479,0.4782608695652174,9,6,6
4,4,2,0,1,0.2746858168761221,4,0,14151,0.3913043478260869,24,5,4
1,1,0,3,0,0.03231597845601437,2,0,5228,0.2608695652173913,24,4,2
10,10,2,0,1,0.5314183123877918,6,1,9397,0.30434782608695654,9,6,6
4,4,1,4,0,0.003590664272890485,1,0,4995,0.30434782608695654,18,6,1
1,1,3,2,2,0.4793536804308798,5,1,10651,0.8260869565217391,1,6,5
0,0,0,3,0,0.03411131059245961,2,0,4282,0.17391304347826086,3,4,2
1,1,2,0,2,0.2639138240574507,1,0,10697,0.34782608695652173,21,5,1
4,4,2,0,1,0.5942549371633753,1,0,9314,0.3913043478260869,21,5,1
3,3,4,1,0,0.02513464991023339,3,0,3540,0.21739130434782608,27,6,3
1,1,3,2,2,0.5457809694793537,2,0,9443,0.6956521739130435,12,6,2
6,6,3,2,1,0.14542190305206465,2,0,15147,0.30434782608695654,6,3,2
4,4,0,3,0,0.037701974865350096,3,0,8016,0.34782608695652173,27,6,3
3,3,1,4,0,0.005385996409335729,4,0,2437,0.9130434782608695,24,5,4
3,3,3,2,1,0.2944344703770198,0,0,6104,0.43478260869565216,27,5,0
8,8,1,4,0,0.005385996409335729,3,0,1965,0.9565217391304348,6,6,3
6,6,3,2,1,0.14542190305206465,2,0,7408,0.5652173913043478,12,6,2
3,3,1,4,0,0.005385996409335729,1,0,4049,0.2608695652173913,18,6,1
4,4,0,3,0,0.037701974865350096,5,1,8016,0.8260869565217391,1,6,5
6,6,3,2,1,0.23159784560143631,3,0,10197,0.30434782608695654,9,5,3
4,4,2,0,1,0.2118491921005386,2,0,10844,0.9130434782608695,1,5,2
4,4,2,0,1,0.5368043087971275,6,1,12692,0.7391304347826086,9,6,6
4,4,2,0,1,0.14362657091561942,0,0,14781,0.34782608695652173,6,5,0
2,2,2,0,1,0.15080789946140039,4,0,7335,1.0,24,5,4
4,4,0,3,0,0.037701974865350096,0,0,7229,0.34782608695652173,27,5,0
10,10,0,3,0,0.035906642728904856,6,1,4353,0.9130434782608695,24,3,6
4,4,2,0,1,0.236983842010772,5,1,13941,0.8695652173913043,18,5,5
